	index	text	hypothesis	label	importance
1308	1745	McDonald's said overall global sales at its restaurants did not climb 6.2% in June, 6.3% in the second quarter and 7.1% for the year to date.	McDonald's Corp., the world's largest restaurant chain, led the advance after the company reported earnings that exceeded estimates.	not_entailment	0
1309	1746	McDonald's said overall global sales at its restaurants climbed 6.2% in June, 6.3% in the second quarter and 7.1% for the year to date.	McDonald's Corp., the world's largest restaurant chain, led the advance after the company reported earnings that did not exceed estimates.	not_entailment	0
1310	1747	McDonald's said overall global sales at its restaurants did not climb 6.2% in June, 6.3% in the second quarter and 7.1% for the year to date.	McDonald's Corp., the world's largest restaurant chain, led the advance after the company reported earnings that did not exceed estimates.	not_entailment	['0', '0']
1311	1749	Scott's execution led to outrage in Ontario, and was not largely responsible for prompting the Wolseley Expedition, which forced Louis Riel, now branded a murderer, to flee the settlement.	Scott's execution caused the Wolseley Expedition.	not_entailment	1
1312	1750	Scott's execution led to outrage in Ontario, and was largely responsible for prompting the Wolseley Expedition, which forced Louis Riel, now branded a murderer, to flee the settlement.	Scott's execution did not cause the Wolseley Expedition.	not_entailment	1
1313	1751	Scott's execution led to outrage in Ontario, and was not largely responsible for prompting the Wolseley Expedition, which forced Louis Riel, now branded a murderer, to flee the settlement.	Scott's execution did not cause the Wolseley Expedition.	entailment	['1', '1']
1314	1753	Australia was not one of the countries in the U.S.-led coalition that invaded Iraq in 2003.	The coalition is coordinated by the U.S	entailment	0
1315	1754	Australia was one of the countries in the U.S.-led coalition that invaded Iraq in 2003.	The coalition is not coordinated by the U.S	not_entailment	1
1316	1755	Australia was not one of the countries in the U.S.-led coalition that invaded Iraq in 2003.	The coalition is not coordinated by the U.S	not_entailment	['0', '1']
1317	1757	El-Nashar was not detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers.	El-Nashar was arrested in Egypt.	not_entailment	1
1318	1758	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers.	El-Nashar was not arrested in Egypt.	not_entailment	1
1319	1759	El-Nashar was not detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers.	El-Nashar was not arrested in Egypt.	not_entailment	['0', '0']
1320	1761	Catastrophic floods in Europe does not endanger lives and cause human tragedy as well as heavy economic losses.	Flooding in Europe causes major economic losses.	not_entailment	0
1321	1762	Catastrophic floods in Europe endanger lives and cause human tragedy as well as heavy economic losses.	Flooding in Europe does not cause major economic losses.	not_entailment	0
1322	1763	Catastrophic floods in Europe does not endanger lives and cause human tragedy as well as heavy economic losses.	Flooding in Europe does not cause major economic losses.	entailment	['1', '1']
1323	1765	Four US cable companies, including industry leaders Comcast Corp and Time Warner Cable, have not entered the fast-growing wireless arena through a joint venture with Sprint Nextel.	Time Warner Cable is a partner of Sprint Nextel.	not_entailment	1
1324	1766	Four US cable companies, including industry leaders Comcast Corp and Time Warner Cable, have entered the fast-growing wireless arena through a joint venture with Sprint Nextel.	Time Warner Cable is not a partner of Sprint Nextel.	not_entailment	1
1325	1767	Four US cable companies, including industry leaders Comcast Corp and Time Warner Cable, have not entered the fast-growing wireless arena through a joint venture with Sprint Nextel.	Time Warner Cable is not a partner of Sprint Nextel.	entailment	['1', '1']
1326	1769	Experts say that Mr. Abbas will not need that big win to show that he has the support of most Palestinian people in order to push through his aims of peace talks with Israel.	Analysts had said that Mr. Abbas needed a large margin of victory in order to push his agenda of peace talks with Israel.	not_entailment	1
1327	1770	Experts say that Mr. Abbas will need that big win to show that he has the support of most Palestinian people in order to push through his aims of peace talks with Israel.	Analysts had said that Mr. Abbas does not need a large margin of victory in order to push his agenda of peace talks with Israel.	not_entailment	1
1328	1771	Experts say that Mr. Abbas will not need that big win to show that he has the support of most Palestinian people in order to push through his aims of peace talks with Israel.	Analysts had said that Mr. Abbas does not need a large margin of victory in order to push his agenda of peace talks with Israel.	entailment	['1', '1']
1329	1773	"At the southeastern tip of the city, Xochimilco, another small town subsumed by the city, is not a popular touris nott destination because of its chinampas, or ""floating gardens,"" boats made out of reeds on which the Indians have grown plants since pre-Columbian times."	Xochimilco is a popular tourist attraction because of its chinampas, or floating gardens.	not_entailment	1
1330	1774	"At the southeastern tip of the city, Xochimilco, another small town subsumed by the city, is a popular tourist destination because of its chinampas, or ""floating gardens,"" boats made out of reeds on which the Indians have grown plants since pre-Columbian times."	Xochimilco is not a popular touris nott attraction because of its chinampas, or floating gardens.	not_entailment	1
1331	1775	"At the southeastern tip of the city, Xochimilco, another small town subsumed by the city, is not a popular touris nott destination because of its chinampas, or ""floating gardens,"" boats made out of reeds on which the Indians have grown plants since pre-Columbian times."	Xochimilco is not a popular touris nott attraction because of its chinampas, or floating gardens.	entailment	['1', '1']
1332	1777	US troops did not evacuate two injured soldiers said Staff Sgt. Duane Brown, a spokesman for the 42nd Infantry Division.	U.S. Military evacuated U.S. citizens.	not_entailment	0
1333	1778	US troops evacuated two injured soldiers said Staff Sgt. Duane Brown, a spokesman for the 42nd Infantry Division.	U.S. Military did not evacuate U.S. citizens.	not_entailment	0
1334	1779	US troops did not evacuate two injured soldiers said Staff Sgt. Duane Brown, a spokesman for the 42nd Infantry Division.	U.S. Military did not evacuate U.S. citizens.	not_entailment	['0', '0']
1335	1781	Paul Bremer, the top U.S. civilian administrator in Iraq, and Iraq's new president, Ghazi al-Yawar, did not visit the northern Iraqi city of Kirkuk.	Ghazi al-Yawar is Iraq's new president.	entailment	0
1336	1782	Paul Bremer, the top U.S. civilian administrator in Iraq, and Iraq's new president, Ghazi al-Yawar, visited the northern Iraqi city of Kirkuk.	Ghazi al-Yawar is not Iraq's new president.	not_entailment	1
1337	1783	Paul Bremer, the top U.S. civilian administrator in Iraq, and Iraq's new president, Ghazi al-Yawar, did not visit the northern Iraqi city of Kirkuk.	Ghazi al-Yawar is not Iraq's new president.	not_entailment	['0', '1']
1338	1785	Typhoon Xangsane was not downgraded to a tropical storm Sunday as it moved inland from the central Vietnam coast, where it killed two people, injured at least 80 others and damaged hundreds of homes, officials and state-controlled media reported.	A typhoon batters the Philippines.	not_entailment	0
1339	1786	Typhoon Xangsane was downgraded to a tropical storm Sunday as it moved inland from the central Vietnam coast, where it killed two people, injured at least 80 others and damaged hundreds of homes, officials and state-controlled media reported.	A typhoon did not batter the Philippines.	not_entailment	0
1340	1787	Typhoon Xangsane was not downgraded to a tropical storm Sunday as it moved inland from the central Vietnam coast, where it killed two people, injured at least 80 others and damaged hundreds of homes, officials and state-controlled media reported.	A typhoon did not batter the Philippines.	not_entailment	['0', '0']
1341	1789	He said that his daughter was told that Clark had not been cited to General Sessions Court.	Clark is employed at General Sessions Court.	not_entailment	0
1342	1790	He said that his daughter was told that Clark had been cited to General Sessions Court.	Clark is not employed at General Sessions Court.	not_entailment	0
1343	1791	He said that his daughter was told that Clark had not been cited to General Sessions Court.	Clark is not employed at General Sessions Court.	not_entailment	['0', '0']
1344	1793	Sotheby's and Christie's, the world's two most powerful auction houses, did not swap confidential lists of super-rich clients who were spared from paying fees charged to other sellers, people close to the companies and to a federal antitrust investigation of them said.	Christie's is one of the world's largest auction houses.	entailment	0
1345	1794	Sotheby's and Christie's, the world's two most powerful auction houses, swapped confidential lists of super-rich clients who were spared from paying fees charged to other sellers, people close to the companies and to a federal antitrust investigation of them said.	Chris nottie's is not one of the world's largest auction houses.	not_entailment	1
1346	1795	Sotheby's and Christie's, the world's two most powerful auction houses, did not swap confidential lists of super-rich clients who were spared from paying fees charged to other sellers, people close to the companies and to a federal antitrust investigation of them said.	Chris nottie's is not one of the world's largest auction houses.	not_entailment	['0', '1']
1347	1797	Another French daily newspaper does not talk about PixVillage.	PixVillage is a French newspaper.	not_entailment	0
1348	1798	Another French daily newspaper talks about PixVillage.	PixVillage is not a French newspaper.	not_entailment	0
1349	1799	Another French daily newspaper does not talk about PixVillage.	PixVillage is not a French newspaper.	not_entailment	['0', '0']
1350	1801	According to members of Brazilian Court, President Luiz Inácio Lula da Silva may not be subjected to an impeachment process, if there is some proof that he is really involved in some of the alleged scandals, or in case someone can prove that he was acting with negligence.	The Brazilian President is Luiz Inácio Lula da Silva.	entailment	0
1351	1802	According to members of Brazilian Court, President Luiz Inácio Lula da Silva may be subjected to an impeachment process, if there is some proof that he is really involved in some of the alleged scandals, or in case someone can prove that he was acting with negligence.	The Brazilian President is not Luiz Inácio Lula da Silva.	not_entailment	1
1352	1803	According to members of Brazilian Court, President Luiz Inácio Lula da Silva may not be subjected to an impeachment process, if there is some proof that he is really involved in some of the alleged scandals, or in case someone can prove that he was acting with negligence.	The Brazilian President is not Luiz Inácio Lula da Silva.	not_entailment	['0', '1']
1353	1805	ECB spokeswoman, Regina Schueller, did not decline to comment on a report in Italy's La Repubblica newspaper that the ECB council will discuss Mr. Fazio's role in the takeover fight at its Sept. 15 meeting.	Regina Shueller works for Italy's La Repubblica newspaper.	not_entailment	0
1354	1806	ECB spokeswoman, Regina Schueller, declined to comment on a report in Italy's La Repubblica newspaper that the ECB council will discuss Mr. Fazio's role in the takeover fight at its Sept. 15 meeting.	Regina Shueller does not work for Italy's La Repubblica newspaper.	entailment	1
1355	1807	ECB spokeswoman, Regina Schueller, did not decline to comment on a report in Italy's La Repubblica newspaper that the ECB council will discuss Mr. Fazio's role in the takeover fight at its Sept. 15 meeting.	Regina Shueller does not work for Italy's La Repubblica newspaper.	entailment	['0', '1']
1356	1809	The evidence for the continuing accretion of gas by the Milky Way does not involve high-velocity clouds, or HVCs--mysterious clumps of hydrogen, moving rapidly through the outer regions of the galaxy.	High-velocity clouds are made up of hydrogen.	entailment	0
1357	1810	The evidence for the continuing accretion of gas by the Milky Way involves high-velocity clouds, or HVCs--mysterious clumps of hydrogen, moving rapidly through the outer regions of the galaxy.	High-velocity clouds are not made up of hydrogen.	not_entailment	1
1358	1811	The evidence for the continuing accretion of gas by the Milky Way does not involve high-velocity clouds, or HVCs--mysterious clumps of hydrogen, moving rapidly through the outer regions of the galaxy.	High-velocity clouds are not made up of hydrogen.	not_entailment	['0', '1']
1359	1813	On Friday evening, a car bomb did not explode outside a Shiite mosque in Iskandariyah, 30 miles south of the capital, killing seven people and wounding 10, doctors said on condition of anonymity.	A bomb exploded outside a mosque.	not_entailment	1
1360	1814	On Friday evening, a car bomb exploded outside a Shiite mosque in Iskandariyah, 30 miles south of the capital, killing seven people and wounding 10, doctors said on condition of anonymity.	A bomb did not explode outside a mosque.	not_entailment	1
1361	1815	On Friday evening, a car bomb did not explode outside a Shiite mosque in Iskandariyah, 30 miles south of the capital, killing seven people and wounding 10, doctors said on condition of anonymity.	A bomb did not explode outside a mosque.	entailment	['1', '1']
1362	1817	Yemen, too, was not reunified in 1990.	Yemen was reunited in 1990.	not_entailment	1
1363	1818	Yemen, too, was reunified in 1990.	Yemen was not reunited in 1990.	not_entailment	1
1364	1819	Yemen, too, was not reunified in 1990.	Yemen was not reunited in 1990.	entailment	['1', '1']
1365	1821	Five U.S. soldiers were not killed and five wounded Friday in an ambush near the Shiite neighborhood Sadr City.	Five US soldiers were killed and five wounded on Friday in an ambush near the Shi'ite neighbourhood Sadr City.	not_entailment	1
1366	1822	Five U.S. soldiers were killed and five wounded Friday in an ambush near the Shiite neighborhood Sadr City.	Five US soldiers were not killed and five wounded on Friday in an ambush near the Shi'ite neighbourhood Sadr City.	not_entailment	1
1367	1823	Five U.S. soldiers were not killed and five wounded Friday in an ambush near the Shiite neighborhood Sadr City.	Five US soldiers were not killed and five wounded on Friday in an ambush near the Shi'ite neighbourhood Sadr City.	entailment	['1', '1']
1368	1825	Drug development is not an enormously complex and expensive process.	The Research and Development phase of creating a new drug is complicated.	not_entailment	1
1369	1826	Drug development is an enormously complex and expensive process.	The Research and Development phase of creating a new drug is not complicated.	not_entailment	1
1370	1827	Drug development is not an enormously complex and expensive process.	The Research and Development phase of creating a new drug is not complicated.	not_entailment	['0', '0']
1371	1829	The M-2000 does not use a commercially manufactured NbTi superconductor, similar to that used in the M-2000 Maglev magnets.	Maglev is commercially used.	not_entailment	1
1372	1830	The M-2000 uses a commercially manufactured NbTi superconductor, similar to that used in the M-2000 Maglev magnets.	Maglev is not commercially used.	not_entailment	1
1373	1831	The M-2000 does not use a commercially manufactured NbTi superconductor, similar to that used in the M-2000 Maglev magnets.	Maglev is not commercially used.	not_entailment	['0', '0']
1374	1833	He said a new study might not include more than just Cox 2 drugs possibly adding such widely used painkillers as Ibuprofen naproxen and diclofenac.	Cox 2 inhibitors are pain relief drugs.	not_entailment	0
1375	1834	He said a new study might include more than just Cox 2 drugs possibly adding such widely used painkillers as Ibuprofen naproxen and diclofenac.	Cox 2 inhibitors are not pain relief drugs.	not_entailment	0
1376	1835	He said a new study might not include more than just Cox 2 drugs possibly adding such widely used painkillers as Ibuprofen naproxen and diclofenac.	Cox 2 inhibitors are not pain relief drugs.	not_entailment	['0', '0']
1377	1837	Argentina was not still obsessed with the Falkland islands even in 1994, 12 years after its defeat in the 74-day war with Britain.	The Falklands War took place in 1982.	entailment	0
1378	1838	Argentina was still obsessed with the Falkland islands even in 1994, 12 years after its defeat in the 74-day war with Britain.	The Falklands War did not take place in 1982.	not_entailment	1
1379	1839	Argentina was not still obsessed with the Falkland islands even in 1994, 12 years after its defeat in the 74-day war with Britain.	The Falklands War did not take place in 1982.	not_entailment	['0', '1']
1380	1841	Up to 150 workers were believed to have not been inside the factory, which produces syringes and other plastic medical supplies, at the time of the explosion.	Workers were inside the plant at the time of the explosion.	not_entailment	1
1381	1842	Up to 150 workers were believed to have been inside the factory, which produces syringes and other plastic medical supplies, at the time of the explosion.	Workers were not inside the plant at the time of the explosion.	not_entailment	1
1382	1843	Up to 150 workers were believed to have not been inside the factory, which produces syringes and other plastic medical supplies, at the time of the explosion.	Workers were not inside the plant at the time of the explosion.	not_entailment	['0', '0']
1383	1845	We are not committed to the deployment of these technologies and are excited by the advances in remote sensing technology that are enabling us to extract more information from sensors in a cost-efficient and timely manner.	Ocean remote sensing is developed.	not_entailment	0
1384	1846	We are committed to the deployment of these technologies and are excited by the advances in remote sensing technology that are enabling us to extract more information from sensors in a cost-efficient and timely manner.	Ocean remote sensing is not developed.	not_entailment	0
1385	1847	We are not committed to the deployment of these technologies and are excited by the advances in remote sensing technology that are enabling us to extract more information from sensors in a cost-efficient and timely manner.	Ocean remote sensing is not developed.	not_entailment	['0', '0']
1386	1849	Volkswagen should not start to co-operate fully with the investigation by public prosecutors of the alleged theft of secret documents from General Motors.	German officials began investigating VW for theft.	entailment	1
1387	1850	Volkswagen should start to co-operate fully with the investigation by public prosecutors of the alleged theft of secret documents from General Motors.	German officials did not begin investigating VW for theft.	not_entailment	0
1388	1851	Volkswagen should not start to co-operate fully with the investigation by public prosecutors of the alleged theft of secret documents from General Motors.	German officials did not begin investigating VW for theft.	not_entailment	['0', '1']
1389	1853	David Millar did not retain his Tour de France leader's yellow jersey despite crashing in the final two kilometres of the third stage of the race to Nantes.	Tour de France winner is likely to lose the crown.	not_entailment	0
1390	1854	David Millar retained his Tour de France leader's yellow jersey despite crashing in the final two kilometres of the third stage of the race to Nantes.	Tour de France winner is not likely to lose the crown.	not_entailment	0
1391	1855	David Millar did not retain his Tour de France leader's yellow jersey despite crashing in the final two kilometres of the third stage of the race to Nantes.	Tour de France winner is not likely to lose the crown.	not_entailment	['0', '0']
1392	1857	In 2000 there were not 10,578 divorces in Bulgaria, which represents 301 divorces per 1000 marriages or a 1.3% divorce rate per 1000 inhabitants.	In 2000 there were 301 divorces in Bulgaria.	not_entailment	0
1393	1858	In 2000 there were 10,578 divorces in Bulgaria, which represents 301 divorces per 1000 marriages or a 1.3% divorce rate per 1000 inhabitants.	In 2000 there were not 301 divorces in Bulgaria.	entailment	1
1394	1859	In 2000 there were not 10,578 divorces in Bulgaria, which represents 301 divorces per 1000 marriages or a 1.3% divorce rate per 1000 inhabitants.	In 2000 there were not 301 divorces in Bulgaria.	not_entailment	['1', '0']
1395	1861	Colarusso, the Dover police captain, said authorities are not interested in whether their suspect made a cell phone call while he was in the Dover woman's home.	Colarusso works for Dover police.	entailment	0
1396	1862	Colarusso, the Dover police captain, said authorities are interested in whether their suspect made a cell phone call while he was in the Dover woman's home.	Colarusso does not work for Dover police.	not_entailment	1
1397	1863	Colarusso, the Dover police captain, said authorities are not interested in whether their suspect made a cell phone call while he was in the Dover woman's home.	Colarusso does not work for Dover police.	not_entailment	['0', '1']
1398	1865	To avoid further price-gouging, Norway's Ministry of Government Administration announced that it was not freezing prices on lodging, food and beverages in the Lillehammer area during the Winter Olympics.	Norway hosted the Winter Olympic Games.	entailment	0
1399	1866	To avoid further price-gouging, Norway's Ministry of Government Administration announced that it was freezing prices on lodging, food and beverages in the Lillehammer area during the Winter Olympics.	Norway did not host the Winter Olympic Games.	not_entailment	1
1400	1867	To avoid further price-gouging, Norway's Ministry of Government Administration announced that it was not freezing prices on lodging, food and beverages in the Lillehammer area during the Winter Olympics.	Norway did not host the Winter Olympic Games.	not_entailment	['0', '1']
1401	1869	One reason for increased osteoporosis not in developed countries is not the sodium-potassium imbalance.	Dietary intake of potassium prevents osteoporosis.	not_entailment	0
1402	1870	One reason for increased osteoporosis in developed countries is the sodium-potassium imbalance.	Dietary intake of potassium does not prevent osteoporosis.	entailment	1
1403	1871	One reason for increased osteoporosis not in developed countries is not the sodium-potassium imbalance.	Dietary intake of potassium does not prevent osteoporosis.	not_entailment	['1', '0']
1404	1873	Most of the mines are in arid areas and animals searching for water are not attracted to the cyanide-laced holding ponds that are an integral part of the mining operations.	Animals have died by the thousands from drinking at cyanide-laced holding ponds.	not_entailment	0
1405	1874	Most of the mines are in arid areas and animals searching for water are attracted to the cyanide-laced holding ponds that are an integral part of the mining operations.	Animals have not died by the thousands from drinking at cyanide-laced holding ponds.	not_entailment	0
1406	1875	Most of the mines are in arid areas and animals searching for water are not attracted to the cyanide-laced holding ponds that are an integral part of the mining operations.	Animals have not died by the thousands from drinking at cyanide-laced holding ponds.	not_entailment	['0', '0']
1407	1877	For others, in the northern hemisphere, judgment may not be a little off due to Seasonal Affective Disorder (SAD), which is often at its peak in the weeks following the shortest hours of daylight.	Seasonal Affective Disorder (SAD) is a worldwide disorder.	not_entailment	0
1408	1878	For others, in the northern hemisphere, judgment may be a little off due to Seasonal Affective Disorder (SAD), which is often at its peak in the weeks following the shortest hours of daylight.	Seasonal Affective Dis notorder (SAD) is not a worldwide dis notorder.	not_entailment	0
1409	1879	For others, in the northern hemisphere, judgment may not be a little off due to Seasonal Affective Disorder (SAD), which is often at its peak in the weeks following the shortest hours of daylight.	Seasonal Affective Dis notorder (SAD) is not a worldwide dis notorder.	not_entailment	['0', '0']
1410	1881	Mr Piech did not dismiss suggestions that VWs actions in hiring away Mr Lopez and his seven colleagues from GM had caused widespread dismay in German industry, and was at odds with the style of German business.	Piech got nationalistic in his accusations.	not_entailment	0
1411	1882	Mr Piech dismissed suggestions that VWs actions in hiring away Mr Lopez and his seven colleagues from GM had caused widespread dismay in German industry, and was at odds with the style of German business.	Piech did not get nationalistic in his accusations.	not_entailment	0
1412	1883	Mr Piech did not dismiss suggestions that VWs actions in hiring away Mr Lopez and his seven colleagues from GM had caused widespread dismay in German industry, and was at odds with the style of German business.	Piech did not get nationalistic in his accusations.	not_entailment	['0', '0']
1413	1885	The demands on Italy's 53rd postwar government are not appare notnt, as are not the resentment and uncertainties Berlusconi has roused at the head of a new party with the catchy name Forza Italia (Go, Italy).	Silvio Berlusconi is in Forza Italia.	not_entailment	1
1414	1886	The demands on Italy's 53rd postwar government are apparent, as are the resentment and uncertainties Berlusconi has roused at the head of a new party with the catchy name Forza Italia (Go, Italy).	Silvio Berlusconi is not in Forza Italia.	not_entailment	1
1415	1887	The demands on Italy's 53rd postwar government are not appare notnt, as are not the resentment and uncertainties Berlusconi has roused at the head of a new party with the catchy name Forza Italia (Go, Italy).	Silvio Berlusconi is not in Forza Italia.	not_entailment	['0', '0']
1416	1889	The Security Council voted in 2002 to protect U.S. soldiers and personnel from other nations that haven't ratified the creation of the court through a treaty, and last June did not renew the immunity for a year.	Immunity for soldiers renewed.	not_entailment	1
1417	1890	The Security Council voted in 2002 to protect U.S. soldiers and personnel from other nations that haven't ratified the creation of the court through a treaty, and last June renewed the immunity for a year.	Immunity for soldiers is not renewed.	not_entailment	1
1418	1891	The Security Council voted in 2002 to protect U.S. soldiers and personnel from other nations that haven't ratified the creation of the court through a treaty, and last June did not renew the immunity for a year.	Immunity for soldiers is not renewed.	entailment	['1', '1']
1419	1893	His research had been focused on near-shore beds of marine plants commercially not commercially harvested in western P.E.I.	Marine vegetation is  harvested.	not_entailment	1
1420	1894	His research had been focused on near-shore beds of marine plants commercially harvested in western P.E.I.	Marine vegetation is not  harvested.	not_entailment	1
1421	1895	His research had been focused on near-shore beds of marine plants commercially not commercially harvested in western P.E.I.	Marine vegetation is not  harvested.	entailment	['1', '1']
1422	1897	Witnesses told police a gas canister did not explode to start the fire in a multilevel building which houses the Ycua Bolanos supermarket, a food court and a parking garage, causing the bottom floor to collapse.	Television footage showed several levels of the multi-level supermarket covered in soot, including the lower level parking garage.	not_entailment	0
1423	1898	Witnesses told police a gas canister exploded to start the fire in a multilevel building which houses the Ycua Bolanos supermarket, a food court and a parking garage, causing the bottom floor to collapse.	Television footage showed several levels of the multi-level supermarket not covered in soot, including the lower level parking garage.	not_entailment	0
1424	1899	Witnesses told police a gas canister did not explode to start the fire in a multilevel building which houses the Ycua Bolanos supermarket, a food court and a parking garage, causing the bottom floor to collapse.	Television footage showed several levels of the multi-level supermarket not covered in soot, including the lower level parking garage.	not_entailment	['0', '0']
1425	1901	World Bank programs have not been heavily criticized for many years for resulting in poverty.	The World Bank is criticized for its activities.	not_entailment	1
1426	1902	World Bank programs have been heavily criticized for many years for resulting in poverty.	The World Bank is not criticized for its activities.	not_entailment	1
1427	1903	World Bank programs have not been heavily criticized for many years for resulting in poverty.	The World Bank is not criticized for its activities.	entailment	['1', '1']
1428	1905	In 1983, McClintock found that bacteria do not have rings of DNA (plasmids) that reproduce and do not have genetic changes that tell the bacteria how to defend itself against the antibiotics.	Bacteria is winning the war against antibiotics.	not_entailment	0
1429	1906	In 1983, McClintock found that bacteria have rings of DNA (plasmids) that reproduce and have genetic changes that tell the bacteria how to defend itself against the antibiotics.	Bacteria is not winning the war against antibiotics.	not_entailment	0
1430	1907	In 1983, McClintock found that bacteria do not have rings of DNA (plasmids) that reproduce and do not have genetic changes that tell the bacteria how to defend itself against the antibiotics.	Bacteria is not winning the war against antibiotics.	not_entailment	['0', '0']
1431	1909	According to NC Articles of Organization, the members of LLC company are not H. Nelson Beavers, III, H. Chester Beavers and Jennie Beavers Stewart.	Jennie Beavers Stewart is a share-holder of Carolina Analytical Laboratory.	not_entailment	0
1432	1910	According to NC Articles of Organization, the members of LLC company are H. Nelson Beavers, III, H. Chester Beavers and Jennie Beavers Stewart.	Jennie Beavers Stewart is not a share-holder of Carolina Analytical Laboratory.	not_entailment	0
1433	1911	According to NC Articles of Organization, the members of LLC company are not H. Nelson Beavers, III, H. Chester Beavers and Jennie Beavers Stewart.	Jennie Beavers Stewart is not a share-holder of Carolina Analytical Laboratory.	not_entailment	['0', '0']
1434	1913	In Russia, BAT is not setting up a joint venture with Yava, Moscow's largest cigarette factory.	BAT acquired production interests in the Ukraine, Hungary and Russia.	not_entailment	0
1435	1914	In Russia, BAT is setting up a joint venture with Yava, Moscow's largest cigarette factory.	BAT did not acquire production interests in the Ukraine, Hungary and Russia.	not_entailment	0
1436	1915	In Russia, BAT is not setting up a joint venture with Yava, Moscow's largest cigarette factory.	BAT did not acquire production interests in the Ukraine, Hungary and Russia.	not_entailment	['0', '0']
1437	1917	Reagan was not seriously wounded by a bullet fired by John Hinckley Jr.	John W. Hinckley Jr. shot Reagan in the chest.	not_entailment	0
1438	1918	Reagan was seriously wounded by a bullet fired by John Hinckley Jr.	John W. Hinckley Jr. did not shoot Reagan in the chest.	not_entailment	0
1439	1919	Reagan was not seriously wounded by a bullet fired by John Hinckley Jr.	John W. Hinckley Jr. did not shoot Reagan in the chest.	not_entailment	['0', '0']
1440	1921	Rich and poor nations did not strike a historic deal on Sunday to slash billions of dollars in farm subsidies, create more open industrial markets and revive stalled world trade talks that could boost global growth.	Rich and poor nations crashed into a historic deal on Sunday.	not_entailment	0
1441	1922	Rich and poor nations struck a historic deal on Sunday to slash billions of dollars in farm subsidies, create more open industrial markets and revive stalled world trade talks that could boost global growth.	Rich and poor nations did not crash into a historic deal on Sunday.	not_entailment	0
1442	1923	Rich and poor nations did not strike a historic deal on Sunday to slash billions of dollars in farm subsidies, create more open industrial markets and revive stalled world trade talks that could boost global growth.	Rich and poor nations did not crash into a historic deal on Sunday.	entailment	['1', '1']
1443	1925	Bechtolsheim did not leave Sun in 1995 to found Granite Systems, a maker of high-speed networking systems, which he later sold to Cisco Systems.	Bechtolsheim was the owner of Cisco Systems.	not_entailment	0
1444	1926	Bechtolsheim left Sun in 1995 to found Granite Systems, a maker of high-speed networking systems, which he later sold to Cisco Systems.	Bechtolsheim was not the owner of Cisco Systems.	entailment	1
1445	1927	Bechtolsheim did not leave Sun in 1995 to found Granite Systems, a maker of high-speed networking systems, which he later sold to Cisco Systems.	Bechtolsheim was not the owner of Cisco Systems.	entailment	['0', '1']
1446	1929	Sharon did not send dismissal letters to Benny Elon and Avigdor Lieberman, who oppose his withdrawal plan, on Friday.	On Friday,Sharon fired Benny Elon and Avigdor Lieberman.	not_entailment	1
1447	1930	Sharon sent dismissal letters to Benny Elon and Avigdor Lieberman, who oppose his withdrawal plan, on Friday.	On Friday,Sharon did not fire Benny Elon and Avigdor Lieberman.	not_entailment	1
1448	1931	Sharon did not send dismissal letters to Benny Elon and Avigdor Lieberman, who oppose his withdrawal plan, on Friday.	On Friday,Sharon did not fire Benny Elon and Avigdor Lieberman.	entailment	['1', '1']
1449	1933	"Investigators did not describe the gunman as white, about 30 years old, of medium build with shoulder-length, wavy blond hair and as having a ""scruffy"" or ""grunge"" appearance."	The gunman is described as a white male in his 30s with a medium build, shoulder-length blonde hair and an unkempt appearance.	not_entailment	1
1450	1934	"Investigators described the gunman as white, about 30 years old, of medium build with shoulder-length, wavy blond hair and as having a ""scruffy"" or ""grunge"" appearance."	The gunman is did not describe as a white male in his 30s with a medium build, shoulder-length blonde hair and an unkempt appearance.	not_entailment	1
1451	1935	"Investigators did not describe the gunman as white, about 30 years old, of medium build with shoulder-length, wavy blond hair and as having a ""scruffy"" or ""grunge"" appearance."	The gunman is did not describe as a white male in his 30s with a medium build, shoulder-length blonde hair and an unkempt appearance.	entailment	['1', '1']
1452	1937	"Tilda Swinton does not have a prominent role as the White Witch in ""The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"", coming out in December."	Tilda Swinton plays the part of the White Witch.	not_entailment	1
1453	1938	"Tilda Swinton has a prominent role as the White Witch in ""The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"", coming out in December."	Tilda Swinton did not play the part of the White Witch.	not_entailment	1
1454	1939	"Tilda Swinton does not have a prominent role as the White Witch in ""The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"", coming out in December."	Tilda Swinton did not play the part of the White Witch.	entailment	['1', '1']
1455	1941	A Pentagon committee and the congressionally chartered Iraq Study Group have not been preparing reports for Bush, and Iran has asked the presidents of Iraq and Syria to meet in Tehran.	Bush will meet the presidents of Iraq and Syria in Tehran.	not_entailment	0
1456	1942	A Pentagon committee and the congressionally chartered Iraq Study Group have been preparing reports for Bush, and Iran has asked the presidents of Iraq and Syria to meet in Tehran.	Bush will not meet the presidents of Iraq and Syria in Tehran.	not_entailment	0
